"id_jugador","jugador_nombre_limpio","seleccion","foto_url","thesportsdb_id","nombre_api","estado_foto","error_api"
"480","BARCOLA Bradley Jean-Manuel Essolisa A","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Bradley+Jean-Manuel+Essolisa+A+Barcola"
"481","KANTE Ngolo N'golo","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ngolo+N%27Golo+Kante"
"482","RABIOT Adrien Thibault Marie","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Adrien+Thibault+Marie+Rabiot"
"483","KONATE Ibrahima","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ibrahima+Konate"
"484","MAIGNAN Mike Peterson","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Mike+Peterson+Maignan"
"485","SALIBA William Alain André Gabriel","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=William+Alain+Andr%C3%A9+Gabriel+Saliba"
"486","ZAIRE-EMERY Warren Marie Jean-Pierre ZAIRE EMERY","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Warren+Marie+Jean-Pierre+Zaire+Emery+Zaire-Emery"
"487","HERNANDEZ Theo Bernard François T.","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Theo+Bernard+Fran%C3%A7ois+T.+Hernandez"
"488","DOUE Desire Nonka-Maho","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Desire+Nonka-Maho+Doue"
"489","HERNANDEZ Lucas Francois Bernard L.","France","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Lucas+Francois+Bernard+L.+Hernandez"
"490","MATETA Jean-Philippe","France","https://r2.thesportsdb.com/images/media/player/cutout/32viwf1761492506.png","34169248","Jean-Philippe Mateta","encontrada",""
"491","RISSER Robin François Philippe","France","https://r2.thesportsdb.com/images/media/player/cutout/tqtcbn1766004778.png","34349099","Robin Risser","encontrada",""
"492","CHERKI Rayan Mathis","France","https://r2.thesportsdb.com/images/media/player/cutout/emcyjy1769182115.png","34172185","Rayan Cherki","encontrada",""
"493","AKLIOUCHE Maghnes","France","https://r2.thesportsdb.com/images/media/player/cutout/2x2cfx1766237890.png","34196431","Maghnes Akliouche","encontrada",""
"494","LACROIX Maxence Guy","France","https://r2.thesportsdb.com/images/media/player/cutout/6p7f5w1761492552.png","34173076","Maxence Lacroix","encontrada",""
"495","NEUER Manuel Peter","Germany","https://r2.thesportsdb.com/images/media/player/cutout/udq0so1756416089.png","34146681","Manuel Neuer","encontrada",""
"496","RUEDIGER Antonio RÜDIGER","Germany","","","","no_encontrada",""
"497","ANTON Waldemar","Germany","https://r2.thesportsdb.com/images/media/player/cutout/mldw8p1756325923.png","34173097","Waldemar Anton","encontrada",""
"498","TAH Jonathan Glao","Germany","https://r2.thesportsdb.com/images/media/player/cutout/y6c2pt1750491272.png","34154903","Jonathan Tah","encontrada",""
"499","PAVLOVIC Aleksandar","Germany","https://r2.thesportsdb.com/images/media/player/cutout/22ti3z1756408943.png","34222722","Aleksandar Pavlović","encontrada",""
"500","KIMMICH Joshua Walter","Germany","https://r2.thesportsdb.com/images/media/player/cutout/oqb7rg1756408859.png","34160666","Joshua Kimmich","encontrada",""
"501","HAVERTZ Kai Lukas","Germany","https://r2.thesportsdb.com/images/media/player/cutout/hem4r91694204364.png","34169226","Kai Havertz","encontrada",""
"502","GORETZKA Leon Christoph","Germany","https://r2.thesportsdb.com/images/media/player/cutout/hnokj01756409111.png","34155261","Leon Goretzka","encontrada",""
"503","LEWELING Jamie Jaleel Jeremy","Germany","https://r2.thesportsdb.com/images/media/player/cutout/xnk4yp1763586329.png","34174763","Jamie Leweling","encontrada",""
"504","MUSIALA Jamal","Germany","https://r2.thesportsdb.com/images/media/player/cutout/vbkv611756416067.png","34173035","Jamal Musiala","encontrada",""
"505","WOLTEMADE Nick","Germany","https://r2.thesportsdb.com/images/media/player/cutout/guakb31766824614.png","34170126","Nick Woltemade","encontrada",""
"506","BAUMANN Oliver","Germany","https://r2.thesportsdb.com/images/media/player/cutout/zt5gvq1763487114.png","34155163","Oliver Baumann","encontrada",""
"507","GROSS Pascal Alexander GROß","Germany","https://r2.thesportsdb.com/images/media/player/cutout/11ez9u1776803987.png","34161400","Pascal Groß","encontrada",""
"508","BEIER Maximilian","Germany","https://r2.thesportsdb.com/images/media/player/cutout/bfzp1g1756325953.png","34179930","Maximilian Beier","encontrada",""
"509","SCHLOTTERBECK Nico Cédric","Germany","https://r2.thesportsdb.com/images/media/player/cutout/fw07jw1756326507.png","34169171","Nico Schlotterbeck","encontrada",""
"510","STILLER Angelo Nicolas","Germany","https://r2.thesportsdb.com/images/media/player/cutout/fjia5b1763586463.png","34178798","Angelo Stiller","encontrada",""
"511","WIRTZ Florian Richard","Germany","https://r2.thesportsdb.com/images/media/player/cutout/8t6bzo1757088899.png","34173012","Florian Wirtz","encontrada",""
"512","BROWN Nathaniel Christopher","Germany","https://r2.thesportsdb.com/images/media/player/cutout/4a4ydy1762287286.png","34216974","Nathaniel Brown","encontrada",""
"513","SANE Leroy Aziz","Germany","https://r2.thesportsdb.com/images/media/player/cutout/bqdwlt1769178212.png","34155286","Leroy Sané","encontrada",""
"514","AMIRI Nadiem","Germany","https://r2.thesportsdb.com/images/media/player/cutout/iidf781763553903.png","34169220","Nadiem Amiri","encontrada",""
"515","NUEBEL Alexander NÜBEL","Germany","","","","no_encontrada",""
"516","RAUM David","Germany","https://r2.thesportsdb.com/images/media/player/cutout/wxbgdk1763561343.png","34174683","David Raum","encontrada",""
"517","NMECHA Felix Kalu","Germany","https://r2.thesportsdb.com/images/media/player/cutout/g7bqrz1756326448.png","34175791","Felix Nmecha","encontrada",""
"518","THIAW Malick","Germany","https://r2.thesportsdb.com/images/media/player/cutout/trsqwm1766824681.png","34174143","Malick Thiaw","encontrada",""
"519","KARL Lennart","Germany","https://r2.thesportsdb.com/images/media/player/cutout/3w7etc1756408662.png","34346666","Lennart Karl","encontrada",""
"520","UNDAV Deniz","Germany","https://r2.thesportsdb.com/images/media/player/cutout/hcxx8s1763586492.png","34200113","Deniz Undav","encontrada",""
"521","ZIGI Lawrence Ati","Ghana","https://r2.thesportsdb.com/images/media/player/cutout/lyg3961630005372.png","34192973","Lawrence Ati-Zigi","encontrada",""
"522","SEIDU Alidu","Ghana","https://r2.thesportsdb.com/images/media/player/cutout/cb7p4h1766137895.png","34174962","Alidu Seidu","encontrada",""
"523","YIRENKYI Caleb Marfo","Ghana","https://r2.thesportsdb.com/images/media/player/cutout/dqki3p1765402684.png","34335705","Caleb Yirenkyi","encontrada",""
"524","ADJETEY Jonas Adjei","Ghana","https://r2.thesportsdb.com/images/media/player/cutout/e9hu1g1746073832.png","34245527","Jonas Adjetey","encontrada",""
"525","PARTEY Thomas Teye","Ghana","https://r2.thesportsdb.com/images/media/player/cutout/oys62i1762889055.png","34160703","Thomas Partey","encontrada",""
"526","MUMIN Abdul SULEMAN","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Abdul+Mumin"
"527","ISSAHAKU Fatawu Abdul","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Fatawu+Abdul+Issahaku"
"528","SIBO Kwasi","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Kwasi+Sibo"
"529","AYEW Jordan Pierre","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Jordan+Pierre+Ayew"
"530","THOMAS-ASANTE Brandon Solomon Michael Clarke ASANTE","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Brandon+Solomon+Michael+Clarke+Asante+Thomas-Asante"
"531","SEMENYO Antoine Serlom","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Antoine+Serlom+Semenyo"
"532","ANANG Joseph Tetteh","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Joseph+Tetteh+Anang"
"533","BAAH Christopher Bonsu","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Christopher+Bonsu+Baah"
"534","MENSAH Gideon","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Gideon+Mensah"
"535","OWUSU Elisha","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Elisha+Owusu"
"536","ASARE Benjamin","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Benjamin+Asare"
"537","RAHMAN Baba Abdul Rahaman","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Baba+Abdul+Rahaman+Rahman"
"538","OPOKU Jerome","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Jerome+Opoku"
"539","WILLIAMS Inaki ARTHUER","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Inaki+Arthuer+Williams"
"540","BOAKYE Augustine","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Augustine+Boakye"
"541","OPPONG Kojo Peprah","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Kojo+Peprah+Oppong"
"542","SULEMANA Kamaldeen Kamal Deen","Ghana","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Kamaldeen+Kamal+Deen+Sulemana"
